epoch,loss,data_loss,phys_loss,val_mse
1,0.03144298808258688,0.03138065978400244,0.0012465661783269569,0.0033567587
2,0.0033250322733247312,0.003310163885627853,0.00029736778570575625,0.0031111545
3,0.00349204342765696,0.0034735990370435097,0.0003688878582865687,0.002107639
4,0.0028314834930035764,0.002817026241190124,0.00028914499044781965,0.0032219288
5,0.002698633863791354,0.002683370096212113,0.0003052753156642096,0.0030231436
6,0.0024013074088234327,0.002388279063663204,0.0002605668876833999,0.0016839849
7,0.002355788426516582,0.0023431874993178298,0.00025201856725788174,0.0031551071
8,0.002300242774210693,0.0022874885391672476,0.00025508470342885145,0.0016325442
9,0.002126293076524365,0.0021136087930424528,0.00025368568753542347,0.0016834852
10,0.0020985005171052494,0.002086404001475947,0.0002419302931829969,0.0024767993
11,0.0020187232059691944,0.00200778574430398,0.00021874927426669384,0.0020912262
12,0.0020022592753475596,0.001991718809943063,0.0002108092742062971,0.0026810442
13,0.001881455048861221,0.0018713874162661094,0.00020135266153423288,0.0019639393
14,0.001897350829350217,0.0018874280293012839,0.00019845600079214384,0.0019277309
15,0.001952199088811688,0.0019418642491807287,0.00020669678429357038,0.0016955887
16,0.0018050128287170459,0.001795153285033213,0.00019719088869029792,0.0017411233
17,0.001908970438808359,0.0018986438321084223,0.00020653216106988415,0.0014676667
18,0.0018045161084983801,0.0017951483389793401,0.0001873554035179671,0.0013832494
19,0.0020680909770968594,0.002056111217485072,0.00023959520396898046,0.0015579361
20,0.0016476827951451077,0.0016391309423284203,0.0001710370190704512,0.0016703772
21,0.0017030865024088237,0.0016944324132618799,0.00017308178809176525,0.0022036473
22,0.001701688214488586,0.0016935348131711188,0.00016306804540087286,0.002030258
23,0.002365616310447608,0.0023547110735112537,0.0002181046542327502,0.0017227904
24,0.0016834289906659224,0.001675369032140734,0.0001611991828021581,0.0016073207
25,0.0016740024220604295,0.0016658333002584381,0.00016338242474665728,0.0015033013
26,0.0016906511613947307,0.0016828725886620624,0.00015557144610022695,0.0014953295
27,0.0016606520388115279,0.0016532301993159649,0.0001484367786028985,0.0015645939
28,0.0016943636331353954,0.0016873936425169885,0.00013939979565223928,0.0015832564
29,0.0017403264705612624,0.001732802469761782,0.0001504799403847677,0.0015039326
30,0.0016080643850622234,0.0016012899893320214,0.00013548791812098915,0.001672144
31,0.0016832802059182249,0.0016759190129798697,0.0001472238599100246,0.0014726561
32,0.0016865186277503347,0.0016794557790001336,0.00014125698667116372,0.001608379
33,0.0016101908911289413,0.0016036940681901433,0.00012993648923367846,0.0017124685
34,0.002018617669419597,0.0020103758109674833,0.00016483718816001744,0.0017370376
35,0.0016247678603157642,0.0016181107879281074,0.00013314145605106565,0.0018137777
36,0.0016141068880935593,0.0016075688102049565,0.00013076153952143904,0.0017767899
37,0.001604498938309319,0.001598265931610457,0.00012466012911704693,0.0015263688
38,0.0015972256811735573,0.0015909655825903939,0.00012520194784437866,0.0014670126
39,0.001584803952530697,0.0015782367578452818,0.00013134386832722254,0.0016810726
40,0.002075389419264018,0.002066905587337328,0.00016967664973960194,0.0019105326
41,0.001603018030933164,0.0015959147292210346,0.0001420660370932985,0.0014074566
42,0.0015734802383107912,0.0015666452702510685,0.00013669934782914675,0.0019845301
43,0.0015734938835677082,0.0015668939536266763,0.00013199860465853866,0.0017604074
44,0.0015885491477351116,0.0015816819077320817,0.00013734478362090844,0.0017246974
45,0.0015655481295537615,0.00155903022844176,0.00013035804904469155,0.0014213882
46,0.0016033097965751052,0.001596820251379144,0.00012979088391356635,0.001335504
47,0.001573942550848884,0.0015676384866899113,0.00012608130752341364,0.0014834615
48,0.0015111413355026007,0.0015053798243872478,0.00011523018080495934,0.001722169
49,0.0015742998814309516,0.001568061662022298,0.00012476439321239296,0.0014046156
50,0.001736732705522936,0.0017297617662934807,0.00013941873854797523,0.0014774434
51,0.0014781978606532799,0.0014724186275836871,0.00011558469059425368,0.001343169
52,0.0015123452622175842,0.0015064736916435562,0.00011743141285144226,0.0014616675
53,0.0015550174565664083,0.0015487584328753206,0.00012518052489649602,0.0014876078
54,0.001537185072433955,0.0015309444623770037,0.00012481219548603244,0.0015862025
55,0.0015451460732376359,0.0015388826243079524,0.00012526898769554286,0.0014846958
56,0.0015031082209976145,0.001497347399495058,0.00011521645084736383,0.001531639
57,0.0015119353203193898,0.0015060933398611278,0.00011683963452334294,0.0014115198
58,0.0015190315533006944,0.001513108616039725,0.00011845871910046205,0.0018566634
59,0.0015093727888392105,0.0015030322583558383,0.00012681059040191037,0.001705408
60,0.0015366146032498508,0.0015304852402945673,0.00012258725872804695,0.0013908143
61,0.0015001283189780932,0.0014945030822384805,0.00011250471921523059,0.0015388179
62,0.0015256731717657867,0.001520320945304741,0.00010704453457353218,0.0014556154
63,0.0015047499983754879,0.0014992149333831124,0.00011070133704098052,0.001545181
64,0.001501765408125857,0.001495846857204417,0.00011837099250346226,0.0013287264
65,0.0015024494918050503,0.0014966836456518358,0.00011531691551578604,0.001330576
66,0.0014941148073081742,0.0014883282310532329,0.00011573150136922159,0.001458246
67,0.0014886652882217675,0.001482625061772385,0.00012080451432029454,0.0014139806
68,0.0014942021826447511,0.0014884803909996315,0.00011443581774098065,0.0014249496
69,0.0016746917870865356,0.001668808421169282,0.00011766735162318375,0.0015537826
70,0.001454527045837269,0.0014492478442928566,0.00010558404051023378,0.0016990893
71,0.0014727488854021297,0.0014674233221839829,0.0001065112922858447,0.0015948934
72,0.0014879847446394915,0.0014826091044639555,0.0001075127695020968,0.0013133689
73,0.0014610661616450426,0.001455872118190424,0.00010388087474876816,0.0014448868
74,0.0014931914985519658,0.0014878452295674985,0.00010692534603065457,0.0014707806
75,0.0014711397340054428,0.0014658967646393592,0.0001048594076537327,0.0013906884
76,0.001465897070758099,0.001460730302501981,0.00010333537050225646,0.0015504323
77,0.001477333001831518,0.0014720135865920194,0.00010638834574530998,0.0014505017
78,0.0014730610787384423,0.0014677101518256745,0.00010701856525519654,0.001404385
79,0.001460699209416491,0.0014553970748523311,0.000106042663845775,0.0014268236
80,0.0014610033326998768,0.001455661041567762,0.00010684581621554849,0.0014664625
81,0.0014647257690377311,0.0014595553857523157,0.0001034076881778989,0.0015674562
82,0.001465032415122885,0.0014602342265138675,9.59637744304918e-05,0.0013193013
83,0.0014440422919293214,0.0014389838252511233,0.00010116937317671297,0.0013841864
84,0.0014520532630468155,0.0014472178725546032,9.670783365787793e-05,0.0013836707
85,0.0014531811180335107,0.00144806313700523,0.0001023596073565239,0.0016900144
86,0.001433093783352073,0.0014281599359873222,9.867694834594786e-05,0.0014474946
87,0.0014613126916660536,0.001456088830385796,0.00010447727359254361,0.0013690667
88,0.001438667996919205,0.0014338465949164927,9.642802144225533e-05,0.0013865281
89,0.0014394983760407458,0.0014345011935731706,9.99436440312014e-05,0.0013479874
90,0.0016752084409626376,0.0016696359077600057,0.00011145058799118182,0.0014340463
91,0.0014213342732138019,0.0014168510002650085,8.966545397212113e-05,0.0014997786
92,0.001424970582743567,0.0014201337852138693,9.673593493306584e-05,0.0013949351
93,0.0014413258229845367,0.0014365014432770854,9.648759652297547e-05,0.0012980081
94,0.001436930142699713,0.0014321454275434023,9.569428178498056e-05,0.0014152969
95,0.0014272754120432244,0.0014225085161827787,9.533791460759807e-05,0.0013823773
96,0.0014227127202142322,0.0014177280323334862,9.969379089966302e-05,0.001510382
97,0.0016552316972195105,0.0016498825047916827,0.00010698392376386914,0.0013508867
98,0.0014206070156111755,0.0014160212488841984,9.171535295914283e-05,0.0013977218
99,0.001412803160317567,0.0014080410168612943,9.524288460873068e-05,0.0013539565
100,0.0014281546780832047,0.0014232594601691967,9.790432500438762e-05,0.0016770732
101,0.0014275730541690017,0.0014225818639898506,9.982378671695627e-05,0.0014598485
102,0.0014106625269367822,0.0014057747143620656,9.775622608089552e-05,0.0013515933
103,0.0014321314010944269,0.0014274050049875398,9.452790784110767e-05,0.0014332257
104,0.0014185585545547325,0.0014139266013407582,9.263906667530405e-05,0.0013823695
105,0.0014079151691735855,0.0014029565147279076,9.917305962657125e-05,0.0013522306
106,0.0014154722826623773,0.0014109285868729876,9.087393038448147e-05,0.0013274831
107,0.0014049355611520803,0.0014002196909540315,9.43174400470352e-05,0.001558124
108,0.0014088789368581246,0.001404108205728257,9.541464385870298e-05,0.0012958552
109,0.0014085249561997606,0.001403660942524855,9.7280267544271e-05,0.0014863644
110,0.0014025041035995115,0.0013977427703995165,9.522666781840325e-05,0.0013790411
111,0.001400328019404253,0.0013957058117218327,9.244414296591664e-05,0.0013494653
112,0.001398463028425214,0.0013939144701585685,9.097116247677111e-05,0.001567446
113,0.001386889709795647,0.001382245843225821,9.287730822828816e-05,0.0013854898
114,0.0014009806083697942,0.0013962602083096949,9.440799970674416e-05,0.0013570072
115,0.0013919690013333218,0.0013872880429533837,9.361915485893542e-05,0.001342224
116,0.0013998660797428391,0.0013950829898909973,9.566179049635078e-05,0.0013929978
117,0.001389237984701468,0.0013846539235670087,9.168126588496032e-05,0.001305374
118,0.0013810069402367857,0.0013764003588918737,9.213162563599801e-05,0.0014636328
119,0.0013876650173290722,0.0013830310196121156,9.267995427971686e-05,0.0017840427
120,0.0013883883310925392,0.0013838506198399479,9.075422972390248e-05,0.0014648807
121,0.0013811944822195988,0.0013767572513896495,8.874461766605962e-05,0.0013483851
122,0.0013622865129692167,0.0013579496334621096,8.673756919992167e-05,0.0013148707
123,0.0013851575037863637,0.0013807664225174863,8.78215878020756e-05,0.0013022164
124,0.0013560801979828599,0.0013519129996797591,8.33439257756574e-05,0.001407372
125,0.0013640415124689877,0.0013595823725855356,8.918279024980838e-05,0.0013663428
126,0.0013661248739744905,0.001361870498964345,8.508747454746282e-05,0.0013551327
127,0.0013635192199665045,0.001359009603564601,9.019232989827838e-05,0.0013087926
128,0.001359852121731746,0.0013553145257669671,9.075189501320813e-05,0.0013749229
129,0.0013587826965722504,0.0013544859434722278,8.593507857447425e-05,0.0014255207
130,0.0013507599460845776,0.001346505441363898,8.509007875002957e-05,0.0013649379
131,0.0013520992068796328,0.001347799224123551,8.599965026848972e-05,0.0014235679
132,0.0013669033647481807,0.0013625052918419182,8.796147286878908e-05,0.0014456862
133,0.0013384563484096852,0.0013342128232793464,8.48705041851958e-05,0.0013244527
134,0.0013587876425321644,0.0013544796649843929,8.61595457982108e-05,0.001274481
135,0.001347620807260371,0.0013434137127029953,8.41418815202712e-05,0.0012798524
136,0.001349285814897597,0.0013451033158252607,8.364997557092907e-05,0.0012879135
137,0.0013461209261598993,0.0013418795107401564,8.482830177625605e-05,0.0013844216
138,0.0013374407932893663,0.0013332328252882199,8.415936558226568e-05,0.001396426
139,0.0013470031095358984,0.001342888582870665,8.229052587856021e-05,0.0013040295
140,0.0013373431736863459,0.0013330598662271375,8.566615355957156e-05,0.0013567932
141,0.0013464420263958408,0.001342251671168463,8.380709791187222e-05,0.0014335607
142,0.001334172723180809,0.0013298979736571415,8.549497523987099e-05,0.0012764581
143,0.0013415683042092656,0.0013373648415938248,8.406922325382557e-05,0.001356147
144,0.001330304418303767,0.0013262637918311396,8.081254488617225e-05,0.0012929967
145,0.0013337086121246514,0.001329551693275676,8.313839299035028e-05,0.0013249633
146,0.0013350958041801653,0.001330962146362147,8.267316356904409e-05,0.0012589579
147,0.0013315845293570174,0.001327425893734392,8.317266131495708e-05,0.0013479228
148,0.001331901451560749,0.001327883591142553,8.035720759950371e-05,0.001327238
149,0.0013195286440374396,0.0013154962817372347,8.064722391655861e-05,0.0013208581
150,0.0013220219348036384,0.0013181832049149475,7.677460798208066e-05,0.0014088042
151,0.0013161465099334711,0.001312113162096292,8.066694996939711e-05,0.0013583171
152,0.001321526708769521,0.001317371708894174,8.309998197252597e-05,0.0012567713
153,0.001308616576791471,0.0013045888649028388,8.05542322407032e-05,0.0013294084
154,0.0013195910617236357,0.0013156068055887493,7.96851371449807e-05,0.0013477413
155,0.0013154459107818295,0.0013114180146863864,8.055788161120324e-05,0.0013778376
156,0.001315332235636143,0.001311402592381058,7.859286530529272e-05,0.0012453812
157,0.001306891026656738,0.001302922462677708,7.937128535216656e-05,0.0012894274
158,0.0013106209798633324,0.0013066480269139187,7.945905355725947e-05,0.0013328001
159,0.0013139358968034243,0.0013099263687719553,8.019057578284704e-05,0.00133154
160,0.0013077549244648505,0.0013039667114500433,7.576427579165776e-05,0.0013221446
161,0.0013043432079027824,0.0013005171078550415,7.652201521475506e-05,0.0013163675
162,0.001298688359671709,0.0012947696083431268,7.837504166949134e-05,0.0014195488
163,0.0012969671694739986,0.0012930365678830984,7.861201140328259e-05,0.0013305615
164,0.001301191150125483,0.0012973099955432027,7.762310269283188e-05,0.0013099847
165,0.0012943385579229406,0.0012904869243025305,7.703268951510067e-05,0.0013538627
166,0.0012957232322034977,0.001291929526621727,7.587409435754245e-05,0.0012602923
167,0.001290837800082517,0.0012870092763128758,7.65704949772265e-05,0.0012913068
168,0.0012966236564698325,0.0012927591143727687,7.729082567123553e-05,0.0012454246
169,0.0012903627939522266,0.0012865407068975408,7.644175942193058e-05,0.0013037925
170,0.0012885149441192662,0.0012847441854631893,7.54151591928091e-05,0.0013166943
171,0.0012878751311480511,0.0012840801141791563,7.59003184106311e-05,0.0012792797
172,0.001272360085841581,0.0012686246078400523,7.470956674539593e-05,0.001270345
173,0.0012805254597091315,0.0012768407342778826,7.36945362708828e-05,0.0012973945
174,0.001280104542636674,0.0012764479391163333,7.313206484654674e-05,0.0012868992
175,0.0012771763814492204,0.0012733660825029094,7.620598532732705e-05,0.0013169841
176,0.0012711343268376773,0.0012673566071279016,7.555440475630848e-05,0.0013027022
177,0.001275379913101759,0.0012716040907080396,7.5516441238461e-05,0.0013167914
178,0.0012754078429602718,0.0012718058503465915,7.203984219548374e-05,0.0012687568
179,0.0012708370058171156,0.001267112519855508,7.448973616617709e-05,0.001225929
180,0.0012673593870017607,0.0012638099012686702,7.098975763383842e-05,0.0012727431
181,0.0012692686667289252,0.0012656216737678948,7.293987229433044e-05,0.0012303167
182,0.0012653026209476677,0.0012616792472836332,7.246747202012234e-05,0.0012881338
183,0.0012659282059746225,0.0012623590983873605,7.138214145245115e-05,0.0012466721
184,0.0012626675721648796,0.0012590253093866955,7.284523760555955e-05,0.001245938
185,0.00126289393987899,0.0012593609955980382,7.065889531019972e-05,0.0012441472
186,0.00126141430837342,0.0012578614895822837,7.105636591932768e-05,0.0013428483
187,0.0012607436183286805,0.0012571832297228523,7.120776178841654e-05,0.0012749487
188,0.0012602005870802338,0.001256640813013883,7.119544163991019e-05,0.0012995736
189,0.0012522137616185999,0.0012487199819794105,6.987557059501521e-05,0.0012447224
190,0.0012499045163353183,0.001246318170918066,7.172689752465553e-05,0.0012418492
191,0.0012525689306716293,0.0012490702546359498,6.997352670096256e-05,0.0013089144
192,0.0012492662263001353,0.0012458242086807899,6.884039151296187e-05,0.0012472505
193,0.001253507384694767,0.0012499662168317229,7.082337010412188e-05,0.0013135825
194,0.0012516622477898088,0.0012481466270295438,7.031240901260846e-05,0.001246993
195,0.0012491494378197526,0.001245616097689123,7.066681363772129e-05,0.0012434719
196,0.0012401744482408881,0.0012367218434513729,6.905209764932309e-05,0.0012127389
197,0.0012381894003672795,0.0012347140858518118,6.950625866995435e-05,0.0012170145
198,0.0012418130025398392,0.001238371527534282,6.882951390660503e-05,0.0012224764
199,0.0012324639049954742,0.0012290630565882572,6.801695970461638e-05,0.0012350073
200,0.0012394256698707294,0.0012359547063191907,6.941928404357423e-05,0.0012321599
201,0.0012335331352838015,0.00123012248412394,6.821301396392539e-05,0.0013677436
202,0.0012406700090982494,0.0012372517621909854,6.836495220973253e-05,0.0012330817
203,0.0012332491972803156,0.0012298329153866375,6.83256294560804e-05,0.0012356347
204,0.0012356434435537799,0.0012321957503351488,6.895384639728923e-05,0.0012745416
205,0.0012308017403726212,0.001227465806473678,6.671868056209166e-05,0.0012141359
206,0.0012270824383693215,0.0012237260622593265,6.712749182940963e-05,0.0012492845
207,0.001228883102507262,0.0012254960588525298,6.774085858201351e-05,0.0012539243
208,0.0012256992858972872,0.001222342450656162,6.713669138213639e-05,0.0012371032
209,0.0012275845579475262,0.0012242734447535791,6.622222467974424e-05,0.0012289421
210,0.00122475959913079,0.0012213712230890754,6.776752179159069e-05,0.0012231653
211,0.0012213489419575464,0.0012179967350006266,6.704412976449935e-05,0.0012577883
212,0.0012235142464134647,0.0012201939024898592,6.64068773092503e-05,0.0012172676
213,0.0012163159251344616,0.001212989524936287,6.65279994422706e-05,0.0012687758
214,0.0012176636309262224,0.001214341323962172,6.644611588232233e-05,0.0012644915
215,0.0012156363350491071,0.00121240840328044,6.455864609083051e-05,0.0012046078
216,0.001215827266324486,0.0012125335428454101,6.587446403832225e-05,0.0012142324
217,0.001216059334114227,0.0012127889353233969,6.54079572805144e-05,0.0012107545
218,0.0012133327955259814,0.001210075229104936,6.515134045736547e-05,0.0012225378
219,0.0012154543218075105,0.0012122348939009233,6.438856708408877e-05,0.0012004281
220,0.0012108031597835576,0.0012075899411169504,6.426435787700005e-05,0.0012302339
221,0.0012123193663711824,0.0012090400160971316,6.558701408966302e-05,0.0012157441
222,0.0012101461320493108,0.0012068425316368835,6.607201986894454e-05,0.0012257178
223,0.0012101657187158002,0.001206939434425949,6.452569592878735e-05,0.0012193836
224,0.0012042893670800746,0.0012010096459494659,6.5594418361369e-05,0.0012032342
225,0.0012052115716759486,0.0012019384419169694,6.546258985842598e-05,0.0012110369
226,0.001204015694061013,0.0012007482081901244,6.534975327917919e-05,0.0012075664
227,0.0012024193938259303,0.0011992083004671295,6.422186851115738e-05,0.0011946949
228,0.0012003298721270962,0.0011971022609938492,6.45522240396839e-05,0.0012020026
229,0.001197798988936714,0.0011945472606172134,6.503459192687794e-05,0.0012378611
230,0.0012003552123789221,0.001197115725520442,6.478974071406393e-05,0.0011978004
231,0.0011996236243424299,0.0011963976591846531,6.451929515535764e-05,0.0012424259
232,0.001192446881944661,0.001189235643466034,6.422476005446094e-05,0.0012055474
233,0.0011964819711727738,0.0011932434997772399,6.476944233951078e-05,0.0011956771
234,0.0011929135935067608,0.0011897098023201623,6.407583757988946e-05,0.0012139514
235,0.0011931140834290483,0.0011899830888854558,6.26199028181114e-05,0.001211603
236,0.0011935706744688362,0.0011904442973571729,6.252753709082698e-05,0.0012039639
237,0.001190023437599765,0.0011868958951134153,6.25508404851757e-05,0.0011988862
238,0.0011890706010696517,0.0011859571640988583,6.226872298535287e-05,0.0011829407
239,0.0011876842065859372,0.001184551970889646,6.264472275099372e-05,0.0011877704
240,0.0011885214557617908,0.0011853780757178816,6.286758603647546e-05,0.0011886111
241,0.0011886352363765643,0.001185508351415979,6.253771106565159e-05,0.0012198057
242,0.0011856221401112348,0.0011825089690916668,6.226338883497978e-05,0.0012072837
243,0.0011869702245581586,0.0011838246515558926,6.291146047127154e-05,0.0012020057
244,0.0011845837706415084,0.0011814460914249022,6.275358460299745e-05,0.0012103453
245,0.0011811940523001265,0.001178098557147861,6.190991759744537e-05,0.0011851705
246,0.0011820227077890028,0.0011788954288109422,6.25455562082287e-05,0.0011923416
247,0.0011795252707957487,0.0011764083256271514,6.233894311713327e-05,0.0011823943
248,0.0011798996457460249,0.001176800014984082,6.199258786745984e-05,0.0012108918
249,0.001181423101418962,0.0011782970105536895,6.252182568683586e-05,0.0012048881
250,0.001177144963730238,0.0011740524153701685,6.185096427138323e-05,0.0011877556
251,0.0011767081084230477,0.0011736485636422878,6.119086908259653e-05,0.0011952642
252,0.001177631391575402,0.0011745231668915843,6.216446966591296e-05,0.0011798976
253,0.0011765338519747468,0.0011734581836014444,6.151337388715426e-05,0.0012043376
254,0.0011738302560370562,0.001170791105806596,6.0782996438468583e-05,0.0012029819
255,0.0011733752462819002,0.0011702945757611437,6.161340610388557e-05,0.0011860108
256,0.0011729972000208272,0.0011699362360113891,6.121929394366604e-05,0.001185279
257,0.001173127471208888,0.0011700793908239224,6.096165132809028e-05,0.0011927349
258,0.0011707600410027945,0.001167723747739633,6.072587802544557e-05,0.001177474
259,0.001170110344098275,0.0011670698006892963,6.081087164907022e-05,0.001175955
260,0.0011686374172320269,0.0011655772399421123,6.120357920472936e-05,0.0011859781
261,0.0011696321148890625,0.0011665651071955743,6.134016556622618e-05,0.0011904312
262,0.0011682508047670126,0.0011652107002409783,6.0802100310242593e-05,0.0011816015
263,0.0011680871228983624,0.001165048404222037,6.077438001440194e-05,0.0011773994
264,0.0011669071703169064,0.0011638686312903756,6.077077329132122e-05,0.001176075
265,0.0011663031396948408,0.0011632941091336202,6.0180593524690716e-05,0.0011727475
266,0.0011647269509347867,0.0011617165681142344,6.0207649795943217e-05,0.0011816166
267,0.0011650333310217356,0.0011619923822262306,6.081896058754065e-05,0.0011836265
268,0.0011636635035470345,0.001160650445382119,6.026117828763011e-05,0.0011760901
269,0.0011641308306821617,0.0011610925339761433,6.076591082351707e-05,0.0011739302
270,0.001163082551534338,0.0011601034708582677,5.958163226093056e-05,0.0011811623
271,0.001162747136676869,0.0011597233942350564,6.047484154712818e-05,0.001177624
272,0.0011621281998198181,0.0011591219421794835,6.012510360256968e-05,0.0011802681
273,0.001161182237807075,0.001158201597597904,5.9612813198851496e-05,0.0011710295
274,0.0011609440873402582,0.0011579274584477598,6.033260595751782e-05,0.0011796899
275,0.0011606412617259684,0.0011576526487115364,5.9772234601454484e-05,0.0011771536
276,0.0011599540605778784,0.0011569570429221733,5.9940335032876976e-05,0.0011739683
277,0.0011592421010666533,0.0011562518546672702,5.980491347850304e-05,0.0011733093
278,0.001158551672705441,0.0011555510118327092,6.0013192268850515e-05,0.001170394
279,0.0011579112640805272,0.0011549271610088172,5.96820951896871e-05,0.001169744
280,0.0011577780502344706,0.0011547735072067271,6.0090854651057704e-05,0.001170413
281,0.00115770493239229,0.0011547100509906262,5.989760928613258e-05,0.0011709742
282,0.0011575249677408964,0.0011545381834993592,5.973570232311481e-05,0.001173168
283,0.0011565500816884296,0.0011535660092004058,5.968145149550655e-05,0.0011718816
284,0.0011564008187359054,0.0011534123340696007,5.976971008286497e-05,0.0011684012
285,0.0011559213240855675,0.0011529419852568767,5.958677205283051e-05,0.001171507
286,0.0011558557374408895,0.0011528722122646085,5.9670523297991395e-05,0.0011731845
287,0.0011555918792482162,0.0011525961172618904,5.991524635856584e-05,0.0011687094
288,0.0011551844534337147,0.0011522099730420386,5.948961344653378e-05,0.0011682813
289,0.001154857383647451,0.001151880129912073,5.954506625648596e-05,0.0011683067
290,0.001154681144380315,0.001151703292313404,5.9557065689343057e-05,0.001167066
291,0.0011543840734084018,0.0011514163519174261,5.9354469101476686e-05,0.0011680843
292,0.001153987758139733,0.0011510198990456592,5.935718360936571e-05,0.0011664405
293,0.0011540041560693505,0.0011510368011128141,5.9347101168716145e-05,0.0011679243
294,0.0011539053105819846,0.001150937446977874,5.93572455600569e-05,0.0011660093
295,0.0011538015097857749,0.0011508248564960095,5.953310166305159e-05,0.0011675647
296,0.0011536882456641606,0.0011507215073846711,5.933476266370354e-05,0.00116612
297,0.0011532140970045943,0.001150248151105664,5.931890108353568e-05,0.0011664338
298,0.001153607707120376,0.0011506490757492694,5.9172636598495864e-05,0.0011678436
299,0.001153553844738866,0.0011505870889594945,5.933508793884271e-05,0.0011688903
300,0.0011534459775808335,0.0011504745030816257,5.942947792311889e-05,0.0011666804
